tweet,gender,age_group,extraversion,neuroticism,agreeableness,conscientiousness,openness
"@ @ u dint wish me on my b'day.. moreover i got call from team regarding No. of apps i hv submitted, & when i will do more -_-",0,0,0.1,0.2,0.1,0.1,0.1
@ @ it's on may 09 :| i have filled all details already while registering for DVLUP :@,0,0,0.1,0.2,0.1,0.1,0.1
@ @ @ yea.. skype with MS! thats something interesting :D,0,0,0.1,0.2,0.1,0.1,0.1
Kejriwal winning less seats than the number of slaps he was hit. #Elections2014,0,0,0.1,0.2,0.1,0.1,0.1
"@ giveaway... hurry to win invitws
the best android phone is here
~",0,0,0.1,0.2,0.1,0.1,0.1
"@ can i use icon in India if i buy this through microsoft store?? its verizon,, so can i use gsm on this?? @",0,0,0.1,0.2,0.1,0.1,0.1
"kl #SemEndExam.... its time to start reading my notes... but ohhff its so boring, and am sleepy again 
am gonna cry like total loser 2mrw",0,0,0.1,0.2,0.1,0.1,0.1
@ why am not getting 100xp after your survey(as told in email),0,0,0.1,0.2,0.1,0.1,0.1
"~
really!!",0,0,0.1,0.2,0.1,0.1,0.1
@ as Dr House says,0,0,0.1,0.2,0.1,0.1,0.1
"@ is the survey still open?? because for my friends, the link isnt working anymore..",0,0,0.1,0.2,0.1,0.1,0.1
@ even i wish the same,0,0,0.1,0.2,0.1,0.1,0.1
"@ ~
i guess it redirects to ~
but i cant access it anymore",0,0,0.1,0.2,0.1,0.1,0.1
Win a SteelSeries Siberia v2 Heat Orange Edition with EbuGamer ~,0,0,0.1,0.2,0.1,0.1,0.1
"I just entered to #win & you can too: ""SteelSeries Siberia v2 Heat Orange Edition"". Enter the #giveaway here: ~",0,0,0.1,0.2,0.1,0.1,0.1
"''I entered into the bathroom and what happened next will blow your mind- I took a shower.'' ~Engineers, basically.",0,0,0.1,0.2,0.1,0.1,0.1
@ whats the vine id for #innovationjockey ??,0,0,0.1,0.2,0.1,0.1,0.1
Telemarketers Annoyed Him Like Mad. How He Stopped Them? Beyond Awesome. (via @ ~,0,0,0.1,0.2,0.1,0.1,0.1
I'm participating in the #OnePlus #StormOfInvites! ~,0,0,0.1,0.2,0.1,0.1,0.1
"I just entered to #win & you can too: ""Invites to Buy the 64GB Version of the One"". Enter the #giveaway here:",0,0,0.1,0.2,0.1,0.1,0.1
"Every night we go to bed, we have no assurance to wake up alive the next morning but still we set alarm for tomorrow.'THAT'S HOPE'. :))",0,0,0.1,0.2,0.1,0.1,0.1
"""GET THAT GUM OUT OF YOUR MOUTH!"" ...   DUDE CHILL! .. It's gum not drugs.",0,0,0.1,0.2,0.1,0.1,0.1
"Crushes r more beautiful than affairs. 'coz there is no responsibility,no worry, no commitment.just look at ur crush & smile like an idiot.!",0,0,0.1,0.2,0.1,0.1,0.1
Saying ''If you know what I mean'' makes everything seem so much more sexual...  . . . . . . . . . . If you know what I mean ;),0,0,0.1,0.2,0.1,0.1,0.1
"@ i understand this.. but am too lazy to get up.
n its like we like playing for hours, but we cant study for 30 mins. can u help?",0,0,0.1,0.2,0.1,0.1,0.1
"amazing dance moves
Parov Stelar - All Night (JSM): ~ via @",0,0,0.1,0.2,0.1,0.1,0.1
"I just entered to #win & you can too: ""Invites to Buy the 64GB Version of the One"". Enter the #giveaway here: ~",0,0,0.1,0.2,0.1,0.1,0.1
My eyes r so used to nights that they take a while to adjust to day,0,0,0.1,0.2,0.1,0.1,0.1
This Video Is Bone-Chilling.  Every Parent Needs To Watch This. (via @ ~,0,0,0.1,0.2,0.1,0.1,0.1
Video: hey *: go to video *: click on transcript tab *: copy all content *: paste in google translate (auto... ~,0,0,0.1,0.2,0.1,0.1,0.1
"*go 2 ~
*click on transcript tab
*copy all content
*paste in google translate (auto to eng)
*and explain the meaning :D",0,0,0.1,0.2,0.1,0.1,0.1
Childhood = Ruined: These Realistic-Looking Pokémon Are Absolutely Terrifying (Photos) ~ via @,0,0,0.1,0.2,0.1,0.1,0.1
This Clip Is Scarier Than Any Movie. What's Terrifying Is That It's Not a Movie. (via @ ~,0,0,0.1,0.2,0.1,0.1,0.1
"Move Over Rich Kids Of Instagram, It’s All About The Rich Kids Of Snapchat Now (Photos) ~ via @",0,0,0.1,0.2,0.1,0.1,0.1
15 Things You Will Understand If You Live Away From Home ~ via @,0,0,0.1,0.2,0.1,0.1,0.1
"Yes, She wears a strapless bra, and it Shows. So?? - Why? Why do you do that? Stare at her breasts like... ~",0,0,0.1,0.2,0.1,0.1,0.1
"How many of us have heard of Richie McKaw or Quade Cooper? You haven’t? Well, they are two of probably the... ~",0,0,0.1,0.2,0.1,0.1,0.1
"#Iraq - a place where both the #killer and the #killed take Allah's name before killing...   

Kyun?  

 Allah jaane...",0,0,0.1,0.2,0.1,0.1,0.1
"Settles into bed with blankets laptop headphones a drink and everything* 

ahh yes perfect. I have to pee.",0,0,0.1,0.2,0.1,0.1,0.1
Photo: #TurnDownForTumblr ~,0,0,0.1,0.2,0.1,0.1,0.1
This is my Degreed profile which helps me track all of my learning. Go check it out! ~,0,0,0.1,0.2,0.1,0.1,0.1
This Short Film Of A Toy Seller In Mumbai Has An Ending That Will Take You By Surprise ~ via @,0,0,0.1,0.2,0.1,0.1,0.1
@ lucky u... wish if such events are organised in same way here,0,0,0.1,0.2,0.1,0.1,0.1
22 Baking Projects That Didn't Turn Out As Planned. #6 Is Pure Gold! (via @ ~,0,0,0.1,0.2,0.1,0.1,0.1
What if Kejriwal was Railway Minister? This would be his budget: ~,0,0,0.1,0.2,0.1,0.1,0.1
"Woah. Have y'all heard of @ #WindowsAppHunt? Answer 25 questions, help other devs, win an Xbox One: ~",0,0,0.1,0.2,0.1,0.1,0.1
"@ what is this contest?? how can anyone answer 25 questions, if he doesnt has windows phone?",0,0,0.1,0.2,0.1,0.1,0.1
GoPro: Backyard Trick Shot - Golf: ~ via @,0,0,0.1,0.2,0.1,0.1,0.1
"I just entered to #win : ""OnePlus One (64GB) Black"". Enter the #giveaway here: ~",0,0,0.1,0.2,0.1,0.1,0.1
"mZuck is the GUY !!
Business Cards of 8 very famous people | Can you spot  all of these? ~ via @",0,0,0.1,0.2,0.1,0.1,0.1
Would You Survive A Heart Attack In India? This Video Shows Why You May Not. ~ via @,0,0,0.1,0.2,0.1,0.1,0.1
Warning Prompts I Wish My Computer Gave Me ~ via @,0,0,0.1,0.2,0.1,0.1,0.1
@ waiting for invites.. its 24 hour now,0,0,0.1,0.2,0.1,0.1,0.1
Warning Sign: On your deathbed you will regret every second of your life spent in this conference room. ~,0,0,0.1,0.2,0.1,0.1,0.1
I'm worried how I'm going to fit the 15 minutes of work I actually do into this four-day workweek. ~ via @,0,0,0.1,0.2,0.1,0.1,0.1
A summer internship is a great way to learn how people at a company pretend to work. ~ via @,0,0,0.1,0.2,0.1,0.1,0.1
Ash Blows Gary's Mind ~ via @,0,0,0.1,0.2,0.1,0.1,0.1
Brock And Officer Jenny Make It Facebook Official ~ via @,0,0,0.1,0.2,0.1,0.1,0.1
Always #LikeAGirl: ~ via @,0,0,0.1,0.2,0.1,0.1,0.1
Gamebook: 6 More Pokemon Status Updates ~ via @,0,0,0.1,0.2,0.1,0.1,0.1
5 Pokemon Facebook Updates ~ via @,0,0,0.1,0.2,0.1,0.1,0.1
"""Have I ever been in love? Ha ha… I was 14, she was in my class. We both were made to stand outside..."" ~",0,0,0.1,0.2,0.1,0.1,0.1
Life: Then and Now ~ via @,0,0,0.1,0.2,0.1,0.1,0.1
"just a bad time....... and everything going wrong 
wish, that this really gets over",0,0,0.1,0.2,0.1,0.1,0.1
coming to Bangalore was worst move...,0,0,0.1,0.2,0.1,0.1,0.1
Hanging Christmas lights at our apartment gives me the warm and fuzzies :) @,1,1,0.2,-0.3,0.2,0.3,0.2
Seasonally inappropriate movie and hot cocoa with @ #notsleepingtonight #elorfanato,1,1,0.2,-0.3,0.2,0.3,0.2
I woke up hating my life. #express #blackfriday,1,1,0.2,-0.3,0.2,0.3,0.2
3 COACH PURSES FOR THE PRICE OF ONE#blackfriday #stillcantaffordthis #ohwell,1,1,0.2,-0.3,0.2,0.3,0.2
"I don't just have a shopping addiction, I have a need for all things designer and sophisticated #ineedhelp",1,1,0.2,-0.3,0.2,0.3,0.2
Accidentally passed out for three hours what? #blackfriday,1,1,0.2,-0.3,0.2,0.3,0.2
"""My spoon keeps hitting me in the eye.... White girl problems."" -@",1,1,0.2,-0.3,0.2,0.3,0.2
"To say ""I needed today"" is a complete understatement :) #alltimehigh",1,1,0.2,-0.3,0.2,0.3,0.2
I LOVE my Pflugies :) :) ~,1,1,0.2,-0.3,0.2,0.3,0.2
"@ The Pflugs are the family I grew up with. ""Pflugies"" is my affectionate name for them#sorryyourmindisinthegutter",1,1,0.2,-0.3,0.2,0.3,0.2
"I will be referencing the Teenage Mutant Ninja Turtle's team bad boy, Raphael, multiple times in my Communication Analysis #getready",1,1,0.2,-0.3,0.2,0.3,0.2
Starting the day with a party in my mouth! #nutella #hyperrr ~,1,1,0.2,-0.3,0.2,0.3,0.2
@ WHERE ART THOU?! Come to the team room because I missss you!!!,1,1,0.2,-0.3,0.2,0.3,0.2
Three running to-do lists= rough start to a rough week #overwhelmed,1,1,0.2,-0.3,0.2,0.3,0.2
@ just attempted a Nerf gun sneak attack on me and epically failed. I'm embarrassed to call her my roommate,1,1,0.2,-0.3,0.2,0.3,0.2
"@ thank goodness you jump-started your swag. otherwise, i don't think you would've made it out alive.",1,1,0.2,-0.3,0.2,0.3,0.2
@ haircut. lauren and i are stylists,1,1,0.2,-0.3,0.2,0.3,0.2
I don't know what to do with my night without Extemp practice... #nerd,1,1,0.2,-0.3,0.2,0.3,0.2
"~ Oh mah gawd. I am a pathetic, hopeless romantic. #whereismytruelooovveee",1,1,0.2,-0.3,0.2,0.3,0.2
@ if you are 97 and I am 94 and we do not have spouses... wanna marry me?,1,1,0.2,-0.3,0.2,0.3,0.2
"@ your ""for sure :)"" gave me such high hopes!! I know i will die alone now :( :(",1,1,0.2,-0.3,0.2,0.3,0.2
I'll no longer be driving with expired plates and insurance! Yay for being a law-abiding citizen! #adultlife #responsibilities,1,1,0.2,-0.3,0.2,0.3,0.2
@ Yay Jimmy I'm happy for you!! :),1,1,0.2,-0.3,0.2,0.3,0.2
@ I loved that last episode!!! Gah they are so adorable!,1,1,0.2,-0.3,0.2,0.3,0.2
"@ omgsh YES. After this week, major cuddle time needs to happen",1,1,0.2,-0.3,0.2,0.3,0.2
I had a dream I was finally about to shop at H&M. Then I woke up to Yellowcard in my head and a not-memorized CA. #rufflife,1,1,0.2,-0.3,0.2,0.3,0.2
So much sleep is going to happen tonight,1,1,0.2,-0.3,0.2,0.3,0.2
NSYNC has a Christmas album and I never knew about it?!?! #WHAT?!?! #LIFEMADE,1,1,0.2,-0.3,0.2,0.3,0.2
Omg Christmas decorating is amazing but Homestyle Mac and Cheese is terrible! #tipsytweet @,1,1,0.2,-0.3,0.2,0.3,0.2
@ stop studying! dance and be happy! don't let your worries get you down! you are great! silver shiny happiness :),1,1,0.2,-0.3,0.2,0.3,0.2
@ way to be creepy without being TOO creepy,1,1,0.2,-0.3,0.2,0.3,0.2
It took me 40 minutes to drive home from work. And I lost control at least 4 times #snowdriving #canceleverything,1,1,0.2,-0.3,0.2,0.3,0.2
"""You cheated on me? When I specifically asked you not to?"" #theoffice",1,1,0.2,-0.3,0.2,0.3,0.2
@ I can't feel my legs.. @ happy birthdayyy. @ your voice is amazing so dont stop singing girl luvz,1,1,0.2,-0.3,0.2,0.3,0.2
"You can't fix truly awful people. No matter how many redeeming qualities you try to bring out, they will always be a sucky person.",1,1,0.2,-0.3,0.2,0.3,0.2
Why are dads so awkward?,1,1,0.2,-0.3,0.2,0.3,0.2
@ AHAHAHAHAHAAHAHA omg!! That was the funniest tweet EVER!!,1,1,0.2,-0.3,0.2,0.3,0.2
@ what the heck?! I was just at vi with lauren and pat... weird.....,1,1,0.2,-0.3,0.2,0.3,0.2
I'll be at #express between 2 and 7:30 *hint hint wink wink* :),1,1,0.2,-0.3,0.2,0.3,0.2
@ i love that guy!,1,1,0.2,-0.3,0.2,0.3,0.2
@ you should have come again!,1,1,0.2,-0.3,0.2,0.3,0.2
@ god I LOVE that movie!!! Tell me next time you watch it!!,1,1,0.2,-0.3,0.2,0.3,0.2
Thanks to everyone who visited me at work!! You made my day :) #ihavewonderfulfriends,1,1,0.2,-0.3,0.2,0.3,0.2
@ but its soooo pretty long!,1,1,0.2,-0.3,0.2,0.3,0.2
Only final is today at 1. Lezz get er done,1,1,0.2,-0.3,0.2,0.3,0.2
"@ Yeah, this is the ""pretty much"" part. #duhdoi",1,1,0.2,-0.3,0.2,0.3,0.2
#thatawfulmoment when you realize that everything you're teaching yourself for the final could've been useful to know during the semester,1,1,0.2,-0.3,0.2,0.3,0.2
@ please say that's not real,1,1,0.2,-0.3,0.2,0.3,0.2
@ @ I'm with RodgePodge,1,1,0.2,-0.3,0.2,0.3,0.2
"@ two halves of a heart. That way, when you put the tattoos together, they make a whole heart.",1,1,0.2,-0.3,0.2,0.3,0.2
@ PLEASE tell me you went with the sinner/saint one!!!,1,1,0.2,-0.3,0.2,0.3,0.2
@ what?! I got to see Brod get his tattoos AND hold his hand. What a dumb policy.,1,1,0.2,-0.3,0.2,0.3,0.2
*Italian* steak and potato dinner made by the very Italian @ :) #pretentiousbutstillawesomeroomie,1,1,0.2,-0.3,0.2,0.3,0.2
Why did like 5 of my facebook friends get in relationships TODAY? #ugh.,1,1,0.2,-0.3,0.2,0.3,0.2
"#Goingbeyondmygoal of reading the news everyday of break for Extemp, I just stayed up til 1:30 to watch the #GOPdebate. #entertained&annoyed",1,1,0.2,-0.3,0.2,0.3,0.2
@ my apartment please! you can come over around 9. hope finals are going well :),1,1,0.2,-0.3,0.2,0.3,0.2
Work holiday party with @ :) #bestdateever,1,1,0.2,-0.3,0.2,0.3,0.2
@ Thanks for being a trooper tonight!! I can't wait until Friday ;),1,1,0.2,-0.3,0.2,0.3,0.2
I just......... wish teachers were paid more :( #thinkingaboutmyfinancialfuture,1,1,0.2,-0.3,0.2,0.3,0.2
@ As long as they propose to us like this: ~ :) :),1,1,0.2,-0.3,0.2,0.3,0.2
"@ I'm not sure what your definition of ""awkward"" is",1,1,0.2,-0.3,0.2,0.3,0.2
"""Arizona immigration law: wat's up with dat?"" #KnowltonExtempQuestions",1,1,0.2,-0.3,0.2,0.3,0.2
"""If Mitt Romney fell down in the woods and no one was around to hear it, would he make noise?"" #NickExtempQuestions",1,1,0.2,-0.3,0.2,0.3,0.2
"""Herman Cain: Poised for a comeback?"" #KnowltonExtempQuestions",1,1,0.2,-0.3,0.2,0.3,0.2
My mom sent me a Christmas eCard of woodland animals working together to make a snowman. It's freaking adorable :) ~,1,1,0.2,-0.3,0.2,0.3,0.2
Overly aware of my inability to socialize with people who have ugly teeth. #sorryaboutit. At least @ was there to save me,1,1,0.2,-0.3,0.2,0.3,0.2
I was only totally cool with getting lost in residential south lincoln for a half hour because there are Christmas lights EVERYWHERE #lilkid,1,1,0.2,-0.3,0.2,0.3,0.2
UGH. <----that's how I feel.,1,1,0.2,-0.3,0.2,0.3,0.2
@ I dropped you off at home after you insisted on vacuuming the kitchen,1,1,0.2,-0.3,0.2,0.3,0.2
@ and I are rocking the ballot out table #derp,1,1,0.2,-0.3,0.2,0.3,0.2
@ totally broke bro-code by fist-bumping me. #WINNING,1,1,0.2,-0.3,0.2,0.3,0.2
I don't know what I would do without @ He is such an amazing best friend.,1,1,0.2,-0.3,0.2,0.3,0.2
Chasing with hot cocoa. This is the best thing that's ever happened to me! @ :) :) :),1,1,0.2,-0.3,0.2,0.3,0.2
"I'm living Vampire Weekend lyrics! ""In December drinking Horchata...""",1,1,0.2,-0.3,0.2,0.3,0.2
I'm trying to convince myself that a 3.2 GPA isn't terrible after the most time-consuming semester of my life #gladitsover,1,1,0.2,-0.3,0.2,0.3,0.2
At what point is too much sleep a bad thing? #accidental5hournaps #break,1,1,0.2,-0.3,0.2,0.3,0.2
@ @ literally just got home from seeing that moive.........,1,1,0.2,-0.3,0.2,0.3,0.2
"Daiquiris with @ to forget about how awful ""New Years Eve"" was.",1,1,0.2,-0.3,0.2,0.3,0.2
@ and I just accomplished one of our break goals: Crayon Art. #iamanartist #pinterest :) ~,1,1,0.2,-0.3,0.2,0.3,0.2
3rd 9-hour workday in a row :( #sotired :(,1,1,0.2,-0.3,0.2,0.3,0.2
"@ i tweeted that i miss allie, then i tweeted ""and you and jess"". I JUST MISS YOU OK!",1,1,0.2,-0.3,0.2,0.3,0.2
"#Fun. is coming to Omaha on April 10, right after I get back from AFA to celebrate my 21st. I see this as a sign....",1,1,0.2,-0.3,0.2,0.3,0.2
"@ and starting a ""Touchdown Turnaround"" chant! Wait...",1,1,0.2,-0.3,0.2,0.3,0.2
All I care about today is treats. Treats and snoozin'. Snoozin' and treats. That's it.,1,1,0.2,-0.3,0.2,0.3,0.2
@ I've never been so turned on by a description of cheesecake!!,1,1,0.2,-0.3,0.2,0.3,0.2
@ When do you come back to Lincoln?! I miss you soooooooo much!!,1,1,0.2,-0.3,0.2,0.3,0.2
@ I wish my webcam worked so I could Skype you!! This distance is making me grow TOO fond of you,1,1,0.2,-0.3,0.2,0.3,0.2
I'm quitting speech and dropping out of school to #scrapbook and #craft professionally,1,1,0.2,-0.3,0.2,0.3,0.2
Definitely not the Christmas Eve I was hoping for,1,1,0.2,-0.3,0.2,0.3,0.2
"@ sonnie, i love how you call me grams! 402-637-6091 :)",1,1,0.2,-0.3,0.2,0.3,0.2
Jolly gosh! @ really knows how to make a gal smile :) #bestgrandsonever,1,1,0.2,-0.3,0.2,0.3,0.2
"@ @ Actually Nick, I was hinting that you need to step up your game and make me smile more. :)",1,1,0.2,-0.3,0.2,0.3,0.2
"A ""Merry Christmas!"" at 12:01am from @ was the best way to start the holiday :) #loveyoubestfriend",1,1,0.2,-0.3,0.2,0.3,0.2
Kayleen came home for Christmas!!!! This was literally the only present I cared about :) #ilovemysister #merrychristmas :),1,1,0.2,-0.3,0.2,0.3,0.2
@ OH MAH GAWD THANK YOU!!,1,1,0.2,-0.3,0.2,0.3,0.2
"To buy Cricut cutter, or not to buy Cricut cutter. #scrapbookingobsessed #oldladyproblems",1,1,0.2,-0.3,0.2,0.3,0.2
@ my hero! what horrible timing though. The lights just HAD to stop working between my two ultimate crafting days...,1,1,0.2,-0.3,0.2,0.3,0.2
@ haha but you should see my room!! and my car! you'd be so proud :),1,1,0.2,-0.3,0.2,0.3,0.2
Just baked yummy asparagus! Hooray for starting New Years resolutions early! #learningtocook #eatinghealthy,1,1,0.2,-0.3,0.2,0.3,0.2
Keep calm and craft on,1,1,0.2,-0.3,0.2,0.3,0.2
"After writing volumes of ""My watch"" one would think he never wants to see GEJ ever cos he's the devil, but alas... ""Interest"" = politics!",1,1,0.2,0.0,0.0,0.3,0.4
"Sigh! @ Big hypocrite kuwa.RT @ OBJ, such a hypocrite!”",1,1,0.2,0.0,0.0,0.3,0.4
@ such an evil and vile man who thinks he can live forever! Smh,1,1,0.2,0.0,0.0,0.3,0.4
And senseless! Smh @ GEJ and his pointless campaigns.”,1,1,0.2,0.0,0.0,0.3,0.4
Indeed! @ @ Just a politician. As any other.”,1,1,0.2,0.0,0.0,0.3,0.4
Ameen Ameen! Happy birthday brother! Allah's khair @ I'm officially 27 years old. Allah ya raya ni da kowa.,1,1,0.2,0.0,0.0,0.3,0.4
I need February to end! @ U need next week to end.,1,1,0.2,0.0,0.0,0.3,0.4
U say? @ Am always cares with girls because of the pains they suffer from ????????”,1,1,0.2,0.0,0.0,0.3,0.4
"Meena Weldone ???????????? @ But why? ????????????????????""@ “@ Hard guy but you dey play candy crush.” ~",1,1,0.2,0.0,0.0,0.3,0.4
Lmao @ Te...re...ble RT @ U say? @ Am always cares with girls because of the pains they suffer from ????????””,1,1,0.2,0.0,0.0,0.3,0.4
I must Aswear! Moveeeeeee ????????????@ Hard guy buh you know get beards . Don't @ me :|,1,1,0.2,0.0,0.0,0.3,0.4
Some of you are subbing yourselves sha..,1,1,0.2,0.0,0.0,0.3,0.4
"???????????? @ ????""@ Some of you are subbing yourselves sha..""”",1,1,0.2,0.0,0.0,0.3,0.4
!!! @ End of discussion!! RT @ RT @ Even the hardest of guys are soft for someone.”,1,1,0.2,0.0,0.0,0.3,0.4
Love you more darl ???????? @ @ just made my day. I love you darling ????”,1,1,0.2,0.0,0.0,0.3,0.4
"GOD! ???? @ ????????????""@ Boss chick boss chick but u still dey get menstrual cramps :p""”",1,1,0.2,0.0,0.0,0.3,0.4
"I ain't no boss chick or boss lady, never been abeg! Nothing wrong with soft.. Even if na soft guy, nothing wrong with that ???",1,1,0.2,0.0,0.0,0.3,0.4
SMH @ Hard guy but you no fit play two chics”,1,1,0.2,0.0,0.0,0.3,0.4
Lol! Still nothing wrong with them @ ???????????????? Soft guys are just so ........ Soft @ @,1,1,0.2,0.0,0.0,0.3,0.4
Ah! @ They speak like girls on phone @ @,1,1,0.2,0.0,0.0,0.3,0.4
Some guy just sub'd someone with one of these hard guy tweet & deleted it before the other guy could see.. Hard guy indeed! We dey observe ????,1,1,0.2,0.0,0.0,0.3,0.4
